Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance_x,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Country,Winner,Runners-Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,Attendance_y
2014.0,23 Jun 2014 - 13:00 ,Group B,Arena da Baixada,Curitiba ,Australia,0.0,3.0,Spain, ,39375.0,0.0,1.0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931.0,300186467.0,AUS,ESP,AUS,POSTECOGLOU Ange (AUS),S,15,JEDINAK,C,Y90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,23 Jun 2014 - 13:00 ,Group B,Arena da Baixada,Curitiba ,Australia,0.0,3.0,Spain, ,39375.0,0.0,1.0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931.0,300186467.0,AUS,ESP,ESP,DEL BOSQUE Vicente (ESP),S,15,RAMOS,C,Y62',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,23 Jun 2014 - 17:00 ,Group A,Arena Pernambuco,Recife ,Croatia,1.0,3.0,Mexico, ,41212.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255931.0,300186452.0,CRO,MEX,MEX,HERRERA Miguel (MEX),S,4,R. MARQUEZ,C,Y39' G72',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 13:00 ,Group D,Estadio das Dunas,Natal ,Italy,0.0,1.0,Uruguay, ,39706.0,0.0,0.0,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931.0,300186465.0,ITA,URU,URU,TABAREZ Oscar (URU),S,1,F. MUSLERA,GK,Y90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 13:00 ,Group D,Estadio das Dunas,Natal ,Italy,0.0,1.0,Uruguay, ,39706.0,0.0,0.0,RODRIGUEZ Marco (MEX),TORRENTERA Marvin (MEX),QUINTERO Marcos (MEX),255931.0,300186465.0,ITA,URU,URU,TABAREZ Oscar (URU),S,3,D. GODIN,C,G81',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 16:00 ,Group C,Arena Pantanal,Cuiaba ,Japan,1.0,4.0,Colombia, ,40340.0,1.0,1.0,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931.0,300186457.0,JPN,COL,COL,PEKERMAN Jose (ARG),S,1,OSPINA,GKC,O85',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 16:00 ,Group C,Arena Pantanal,Cuiaba ,Japan,1.0,4.0,Colombia, ,40340.0,1.0,1.0,PROENCA Pedro (POR),MIRANDA Bertino (POR),TRIGO Jose (POR),255931.0,300186457.0,JPN,COL,COL,PEKERMAN Jose (ARG),N,22,MONDRAGON,GK,I85',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2.0,1.0,C�te d'Ivoire, ,59095.0,1.0,0.0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931.0,300186455.0,GRE,CIV,GRE,SANTOS Fernando (POR),S,1,KARNEZIS,GK,O24',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2.0,1.0,C�te d'Ivoire, ,59095.0,1.0,0.0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931.0,300186455.0,GRE,CIV,GRE,SANTOS Fernando (POR),S,10,KARAGOUNIS,C,O78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2.0,1.0,C�te d'Ivoire, ,59095.0,1.0,0.0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931.0,300186455.0,GRE,CIV,CIV,LAMOUCHI Sabri (FRA),S,11,DROGBA,C,Y37' O78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2.0,1.0,C�te d'Ivoire, ,59095.0,1.0,0.0,VERA Carlos (ECU),LESCANO Christian (ECU),ROMERO Byron (ECU),255931.0,300186455.0,GRE,CIV,GRE,SANTOS Fernando (POR),N,12,GLYKOS,GK,I24',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,25 Jun 2014 - 13:00 ,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2.0,3.0,Argentina, ,43285.0,1.0,2.0,Nicola RIZZOLI (ITA),Renato FAVERANI (ITA),Andrea STEFANI (ITA),255931.0,300186458.0,NGA,ARG,ARG,SABELLA Alejandro (ARG),S,10,MESSI,C,G3' G45' O63',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,25 Jun 2014 - 17:00 ,Group E,Estadio do Maracana,Rio De Janeiro ,Ecuador,0.0,0.0,France, ,73749.0,0.0,0.0,Noumandiez DOUE (CIV),YEO Songuifolo (CIV),BIRUMUSHAHU Jean Claude (BDI),255931.0,300186515.0,ECU,FRA,ECU,RUEDA Reinaldo (COL),S,16,A. VALENCIA,C,R50',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2.0,1.0,Ghana, ,67540.0,1.0,0.0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931.0,300186476.0,POR,GHA,POR,PAULO BENTO (POR),S,22,BETO,GK,O89',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2.0,1.0,Ghana, ,67540.0,1.0,0.0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931.0,300186476.0,POR,GHA,GHA,APPIAH James (GHA),S,3,A. GYAN,C,G57',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2.0,1.0,Ghana, ,67540.0,1.0,0.0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931.0,300186476.0,POR,GHA,POR,PAULO BENTO (POR),S,7,RONALDO,C,G80',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2.0,1.0,Ghana, ,67540.0,1.0,0.0,SHUKRALLA Nawaf (BHR),TULEFAT Yaser (BHR),SALEH Ebrahim (BHR),255931.0,300186476.0,POR,GHA,POR,PAULO BENTO (POR),N,1,EDUARDO,GK,I89',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,26 Jun 2014 - 17:00 ,Group H,Arena de Sao Paulo,Sao Paulo ,Korea Republic,0.0,1.0,Belgium, ,61397.0,0.0,0.0,Ben WILLIAMS (AUS),CREAM Matthew (AUS),ANAZ Hakan (AUS),255931.0,300186480.0,KOR,BEL,BEL,WILMOTS Marc (BEL),S,5,VERTONGHEN,C,G78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria, ,67882.0,0.0,0.0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951.0,300186462.0,FRA,NGA,NGA,KESHI Stephen (NGA),S,2,YOBO,C,W90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria, ,67882.0,0.0,0.0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951.0,300186462.0,FRA,NGA,NGA,KESHI Stephen (NGA),S,2,YOBO,C,W90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria, ,67882.0,0.0,0.0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951.0,300186462.0,FRA,NGA,NGA,KESHI Stephen (NGA),S,2,YOBO,C,W90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria, ,67882.0,0.0,0.0,GEIGER Mark (USA),HURD Sean (USA),FLETCHER Joe (CAN),255951.0,300186462.0,FRA,NGA,NGA,KESHI Stephen (NGA),S,2,YOBO,C,W90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,Y78',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,G7' Y64',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,Carlos VELASCO CARBALLO (ESP),ALONSO FERNANDEZ Roberto (ESP),YUSTE Juan (ESP),255953.0,300186461.0,BRA,COL,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,Y69',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,Y2',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,P3',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),N,22,VORM,GK,I90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,Y2',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,P3',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),N,22,VORM,GK,I90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,Y2',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,P3',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),N,22,VORM,GK,I90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,BRA,SCOLARI Luiz Felipe (BRA),S,3,T SILVA,C,Y2',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,P3',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,HAIMOUDI Djamel (ALG),ACHIK Redouane (MAR),ETCHIALI Abdelhak (ALG),255957.0,300186502.0,BRA,NED,NED,Louis VAN GAAL (NED),N,22,VORM,GK,I90',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0.0,0.0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0.0,0.0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955.0,300186490.0,NED,ARG,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,O96',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0.0,0.0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0.0,0.0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955.0,300186490.0,NED,ARG,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,O96',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0.0,0.0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0.0,0.0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955.0,300186490.0,NED,ARG,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,O96',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0.0,0.0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0.0,0.0,C�neyt �AKIR (TUR),DURAN Bahattin (TUR),ONGUN Tarik (TUR),255955.0,300186490.0,NED,ARG,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,O96',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),N,23,KRUL,GK,I120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),N,23,KRUL,GK,I120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),N,23,KRUL,GK,I120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),S,1,CILLESSEN,GK,O120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,Ravshan IRMATOV (UZB),RASULOV Abduxamidullo (UZB),KOCHKAROV Bakhadyr (KGZ),255953.0,300186488.0,NED,CRC,NED,Louis VAN GAAL (NED),N,23,KRUL,GK,I120',Brazil,Germany,Argentina,Netherlands,Brazil,171,32,64,3.386.810
